white_rating,black_rating,opening_name,opening_eco,time_control,num_moves,result,rating_diff,avg_rating,higher_rated_won
1474,1487,London System,D02,Blitz,56,white,-13,1480.5,False
1209,1354,Queen's Gambit,D06,Bullet,30,black,-145,1281.5,True
1213,1357,King's Indian Defense,E60,Bullet,64,black,-144,1285.0,True
1934,1717,Ruy Lopez,C60,Blitz,58,white,217,1825.5,True
1453,1476,English Opening,A10,Bullet,58,white,-23,1464.5,False
1992,1746,Sicilian Defense,B20,Classical,49,white,246,1869.0,True
1346,1423,French Defense,C00,Blitz,30,black,-77,1384.5,True
1587,1543,King's Indian Defense,E60,Bullet,36,black,44,1565.0,False
2218,1859,Caro-Kann Defense,B10,Bullet,38,white,359,2038.5,True
1183,1342,English Opening,A10,Blitz,37,black,-159,1262.5,True
931,1216,Ruy Lopez,C60,Blitz,50,black,-285,1073.5,True
1886,1693,Caro-Kann Defense,B10,Rapid,57,white,193,1789.5,True
1252,1376,London System,D02,Blitz,53,black,-124,1314.0,True
1494,1497,French Defense,C00,Blitz,38,white,-3,1495.5,False
1324,1412,Italian Game,C50,Blitz,62,black,-88,1368.0,True
1580,1540,Slav Defense,D10,Rapid,62,white,40,1560.0,True
1215,1358,London System,D02,Blitz,30,white,-143,1286.5,False
1446,1473,Scandinavian Defense,B01,Bullet,47,black,-27,1459.5,True
1635,1568,London System,D02,Rapid,26,white,67,1601.5,True
1198,1349,London System,D02,Rapid,43,black,-151,1273.5,True
1290,1395,Scandinavian Defense,B01,Blitz,28,black,-105,1342.5,True
1396,1448,King's Indian Defense,E60,Classical,56,white,-52,1422.0,False
1071,1285,Sicilian Defense,B20,Rapid,39,draw,-214,1178.0,False
1373,1436,English Opening,A10,Bullet,48,black,-63,1404.5,True
1536,1518,Queen's Gambit,D06,Rapid,52,white,18,1527.0,True
1380,1440,London System,D02,Blitz,64,black,-60,1410.0,True
1419,1460,Caro-Kann Defense,B10,Blitz,38,black,-41,1439.5,True
1494,1497,Slav Defense,D10,Blitz,66,white,-3,1495.5,False
1303,1401,English Opening,A10,Rapid,35,white,-98,1352.0,False
1707,1603,King's Indian Defense,E60,Blitz,51,black,104,1655.0,False
1931,1716,Pirc Defense,B07,Blitz,59,white,215,1823.5,True
1361,1431,Caro-Kann Defense,B10,Bullet,35,draw,-70,1396.0,False
1646,1573,French Defense,C00,Blitz,57,white,73,1609.5,True
1428,1464,French Defense,C00,Classical,22,white,-36,1446.0,False
1610,1555,Slav Defense,D10,Rapid,45,black,55,1582.5,False
1970,1735,London System,D02,Bullet,23,white,235,1852.5,True
1653,1577,Italian Game,C50,Rapid,65,white,76,1615.0,True
968,1234,Caro-Kann Defense,B10,Rapid,32,black,-266,1101.0,True
1636,1568,French Defense,C00,Blitz,65,draw,68,1602.0,False
1870,1685,English Opening,A10,Bullet,60,white,185,1777.5,True
1434,1467,Sicilian Defense,B20,Blitz,60,black,-33,1450.5,True
1799,1650,Scandinavian Defense,B01,Bullet,64,white,149,1724.5,True
1293,1397,Scandinavian Defense,B01,Blitz,69,white,-104,1345.0,False
1054,1277,Ruy Lopez,C60,Blitz,28,black,-223,1165.5,True
1542,1521,Italian Game,C50,Classical,63,white,21,1531.5,True
973,1236,English Opening,A10,Blitz,51,black,-263,1104.5,True
1428,1464,Queen's Gambit,D06,Rapid,47,draw,-36,1446.0,False
1886,1693,Pirc Defense,B07,Classical,50,white,193,1789.5,True
927,1213,London System,D02,Bullet,53,black,-286,1070.0,True
1116,1308,Pirc Defense,B07,Bullet,22,black,-192,1212.0,True
1190,1345,King's Indian Defense,E60,Rapid,54,black,-155,1267.5,True
1481,1490,Pirc Defense,B07,Rapid,62,draw,-9,1485.5,False
1390,1445,Sicilian Defense,B20,Blitz,36,white,-55,1417.5,False
1920,1710,Queen's Gambit,D06,Blitz,21,draw,210,1815.0,False
1786,1643,Sicilian Defense,B20,Blitz,39,draw,143,1714.5,False
1649,1575,Scandinavian Defense,B01,Rapid,26,black,74,1612.0,False
1544,1522,King's Indian Defense,E60,Rapid,58,white,22,1533.0,True
1618,1559,Queen's Gambit,D06,Bullet,41,black,59,1588.5,False
1241,1370,Queen's Gambit,D06,Bullet,66,black,-129,1305.5,True
1757,1628,English Opening,A10,Bullet,34,white,129,1692.5,True
1166,1333,Ruy Lopez,C60,Classical,63,black,-167,1249.5,True
1751,1626,King's Indian Defense,E60,Classical,24,white,125,1688.5,True
1856,1678,English Opening,A10,Rapid,57,white,178,1767.0,True
1563,1531,Ruy Lopez,C60,Bullet,69,black,32,1547.0,False
1447,1473,Ruy Lopez,C60,Blitz,31,black,-26,1460.0,True
1620,1560,French Defense,C00,Bullet,44,black,60,1590.0,False
642,1071,English Opening,A10,Blitz,32,black,-429,856.5,True
1591,1546,Queen's Gambit,D06,Bullet,65,black,45,1568.5,False
1466,1483,French Defense,C00,Rapid,45,black,-17,1474.5,True
1485,1493,King's Indian Defense,E60,Bullet,37,black,-8,1489.0,True
1712,1606,Ruy Lopez,C60,Blitz,59,white,106,1659.0,True
1478,1489,King's Indian Defense,E60,Classical,56,black,-11,1483.5,True
1158,1329,Italian Game,C50,Blitz,49,black,-171,1243.5,True
1458,1479,Italian Game,C50,Bullet,28,black,-21,1468.5,True
1520,1510,Ruy Lopez,C60,Classical,66,white,10,1515.0,True
1534,1517,Queen's Gambit,D06,Blitz,52,white,17,1525.5,True
1549,1525,Sicilian Defense,B20,Blitz,38,black,24,1537.0,False
1812,1656,Pirc Defense,B07,Blitz,28,white,156,1734.0,True
1174,1337,Queen's Gambit,D06,Rapid,66,black,-163,1255.5,True
1553,1527,London System,D02,Blitz,33,white,26,1540.0,True
1887,1694,Slav Defense,D10,Blitz,53,white,193,1790.5,True
980,1240,London System,D02,Blitz,60,white,-260,1110.0,False
1554,1527,London System,D02,Bullet,50,white,27,1540.5,True
1324,1412,Italian Game,C50,Rapid,46,black,-88,1368.0,True
1389,1445,French Defense,C00,Bullet,69,black,-56,1417.0,True
1229,1365,Scandinavian Defense,B01,Blitz,62,black,-136,1297.0,True
1449,1474,King's Indian Defense,E60,Blitz,65,white,-25,1461.5,False
2052,1776,Sicilian Defense,B20,Bullet,49,white,276,1914.0,True
1121,1311,King's Indian Defense,E60,Blitz,35,black,-190,1216.0,True
1149,1324,London System,D02,Blitz,37,black,-175,1236.5,True
1109,1304,London System,D02,Blitz,65,black,-195,1206.5,True
2018,1759,French Defense,C00,Bullet,62,white,259,1888.5,True
1361,1430,Ruy Lopez,C60,Rapid,76,draw,-69,1395.5,False
1492,1496,Queen's Gambit,D06,Classical,66,black,-4,1494.0,True
1379,1439,Queen's Gambit,D06,Blitz,41,black,-60,1409.0,True
1217,1359,French Defense,C00,Blitz,23,black,-142,1288.0,True
1429,1464,Queen's Gambit,D06,Bullet,64,black,-35,1446.5,True
2237,1868,Caro-Kann Defense,B10,Bullet,51,white,369,2052.5,True
1918,1709,Sicilian Defense,B20,Blitz,20,white,209,1813.5,True
1244,1372,Queen's Gambit,D06,Classical,31,black,-128,1308.0,True
1694,1597,Queen's Gambit,D06,Rapid,32,white,97,1645.5,True
1251,1376,Italian Game,C50,Blitz,48,black,-125,1313.5,True
967,1233,Slav Defense,D10,Classical,47,black,-266,1100.0,True
1806,1653,Scandinavian Defense,B01,Blitz,61,white,153,1729.5,True
1848,1674,Slav Defense,D10,Bullet,56,white,174,1761.0,True
1814,1657,King's Indian Defense,E60,Blitz,59,draw,157,1735.5,False
1359,1429,Italian Game,C50,Bullet,60,black,-70,1394.0,True
1450,1475,Slav Defense,D10,Rapid,62,black,-25,1462.5,True
1725,1613,Caro-Kann Defense,B10,Blitz,44,black,112,1669.0,False
1617,1558,Scandinavian Defense,B01,Blitz,53,black,59,1587.5,False
1382,1441,French Defense,C00,Blitz,48,black,-59,1411.5,True
1014,1257,Caro-Kann Defense,B10,Classical,58,draw,-243,1135.5,False
1534,1517,Caro-Kann Defense,B10,Blitz,58,black,17,1525.5,False
1824,1662,Queen's Gambit,D06,Blitz,45,black,162,1743.0,False
1141,1321,King's Indian Defense,E60,Bullet,44,black,-180,1231.0,True
1692,1596,Scandinavian Defense,B01,Classical,58,white,96,1644.0,True
1599,1549,Sicilian Defense,B20,Blitz,34,white,50,1574.0,True
1725,1612,Italian Game,C50,Bullet,39,white,113,1668.5,True
1762,1631,Slav Defense,D10,Rapid,40,white,131,1696.5,True
1292,1396,King's Indian Defense,E60,Bullet,20,white,-104,1344.0,False
1015,1258,Pirc Defense,B07,Blitz,32,black,-243,1136.5,True
1340,1420,English Opening,A10,Blitz,52,white,-80,1380.0,False
1767,1634,English Opening,A10,Blitz,25,white,133,1700.5,True
1337,1418,Slav Defense,D10,Blitz,53,black,-81,1377.5,True
1292,1396,English Opening,A10,Bullet,67,black,-104,1344.0,True
954,1227,Queen's Gambit,D06,Bullet,31,black,-273,1090.5,True
2026,1763,King's Indian Defense,E60,Bullet,22,white,263,1894.5,True
1748,1624,Ruy Lopez,C60,Bullet,69,draw,124,1686.0,False
1731,1616,French Defense,C00,Classical,49,white,115,1673.5,True
1790,1645,Scandinavian Defense,B01,Blitz,54,black,145,1717.5,False
1673,1586,Italian Game,C50,Blitz,53,white,87,1629.5,True
1427,1464,Scandinavian Defense,B01,Blitz,32,draw,-37,1445.5,False
1451,1476,English Opening,A10,Rapid,58,black,-25,1463.5,True
1372,1436,Queen's Gambit,D06,Bullet,24,white,-64,1404.0,False
2290,1895,Sicilian Defense,B20,Bullet,46,white,395,2092.5,True
1667,1584,Scandinavian Defense,B01,Blitz,52,white,83,1625.5,True
1361,1431,London System,D02,Blitz,56,black,-70,1396.0,True
1640,1570,Scandinavian Defense,B01,Rapid,22,white,70,1605.0,True
1197,1349,Caro-Kann Defense,B10,Rapid,33,white,-152,1273.0,False
1951,1725,English Opening,A10,Rapid,39,black,226,1838.0,False
1302,1401,French Defense,C00,Bullet,56,black,-99,1351.5,True
1650,1575,French Defense,C00,Bullet,59,white,75,1612.5,True
1820,1660,Queen's Gambit,D06,Bullet,64,white,160,1740.0,True
1615,1557,Ruy Lopez,C60,Rapid,32,black,58,1586.0,False
1528,1514,Pirc Defense,B07,Classical,48,black,14,1521.0,False
1503,1501,English Opening,A10,Classical,49,black,2,1502.0,False
1483,1491,Ruy Lopez,C60,Bullet,66,white,-8,1487.0,False
1327,1414,Slav Defense,D10,Rapid,38,black,-87,1370.5,True
1365,1432,Italian Game,C50,Blitz,61,black,-67,1398.5,True
1944,1722,English Opening,A10,Rapid,34,white,222,1833.0,True
1467,1483,Italian Game,C50,Blitz,58,black,-16,1475.0,True
1264,1382,French Defense,C00,Bullet,24,black,-118,1323.0,True
1345,1422,English Opening,A10,Bullet,56,white,-77,1383.5,False
1830,1665,Pirc Defense,B07,Classical,33,black,165,1747.5,False
1703,1602,Pirc Defense,B07,Blitz,64,draw,101,1652.5,False
1668,1584,Slav Defense,D10,Blitz,69,black,84,1626.0,False
1423,1462,Ruy Lopez,C60,Blitz,31,black,-39,1442.5,True
1672,1586,Italian Game,C50,Blitz,30,white,86,1629.0,True
1307,1404,Slav Defense,D10,Classical,49,black,-97,1355.5,True
1422,1461,Pirc Defense,B07,Bullet,48,white,-39,1441.5,False
1791,1646,Queen's Gambit,D06,Bullet,65,white,145,1718.5,True
1762,1631,Sicilian Defense,B20,Rapid,20,white,131,1696.5,True
1205,1352,English Opening,A10,Blitz,28,white,-147,1278.5,False
1243,1371,Sicilian Defense,B20,Bullet,29,white,-128,1307.0,False
1533,1517,Sicilian Defense,B20,Bullet,44,black,16,1525.0,False
2018,1759,Pirc Defense,B07,Bullet,34,black,259,1888.5,False
925,1212,Caro-Kann Defense,B10,Bullet,58,white,-287,1068.5,False
1583,1541,Italian Game,C50,Bullet,58,white,42,1562.0,True
1087,1293,English Opening,A10,Bullet,39,white,-206,1190.0,False
1310,1405,French Defense,C00,Rapid,59,black,-95,1357.5,True
1391,1446,King's Indian Defense,E60,Rapid,69,black,-55,1418.5,True
1374,1437,Slav Defense,D10,Rapid,75,draw,-63,1405.5,False
1340,1420,Ruy Lopez,C60,Blitz,48,black,-80,1380.0,True
1502,1501,English Opening,A10,Blitz,58,white,1,1501.5,True
1339,1419,London System,D02,Classical,56,white,-80,1379.0,False
1061,1280,Caro-Kann Defense,B10,Rapid,45,draw,-219,1170.5,False
1734,1617,Pirc Defense,B07,Blitz,25,black,117,1675.5,False
1726,1613,Caro-Kann Defense,B10,Bullet,40,draw,113,1669.5,False
1753,1627,Caro-Kann Defense,B10,Blitz,45,white,126,1690.0,True
1038,1269,Slav Defense,D10,Blitz,40,black,-231,1153.5,True
1590,1545,English Opening,A10,Blitz,66,black,45,1567.5,False
1703,1602,Slav Defense,D10,Bullet,32,white,101,1652.5,True
1191,1346,London System,D02,Classical,64,black,-155,1268.5,True
1503,1502,Scandinavian Defense,B01,Blitz,41,draw,1,1502.5,False
1465,1482,Ruy Lopez,C60,Blitz,40,white,-17,1473.5,False
2053,1777,French Defense,C00,Bullet,33,white,276,1915.0,True
2077,1788,Slav Defense,D10,Rapid,20,white,289,1932.5,True
1001,1251,English Opening,A10,Rapid,59,black,-250,1126.0,True
2248,1874,Queen's Gambit,D06,Bullet,26,white,374,2061.0,True
1225,1362,Queen's Gambit,D06,Blitz,34,white,-137,1293.5,False
1794,1647,London System,D02,Blitz,26,white,147,1720.5,True
1791,1645,Ruy Lopez,C60,Rapid,63,white,146,1718.0,True
1201,1350,Italian Game,C50,Bullet,32,white,-149,1275.5,False
1648,1574,London System,D02,Rapid,52,white,74,1611.0,True
1468,1484,Queen's Gambit,D06,Blitz,63,white,-16,1476.0,False
1666,1583,London System,D02,Bullet,41,black,83,1624.5,False
1569,1534,King's Indian Defense,E60,Bullet,61,draw,35,1551.5,False
1859,1680,Pirc Defense,B07,Bullet,29,white,179,1769.5,True
1523,1512,King's Indian Defense,E60,Bullet,22,white,11,1517.5,True
1450,1475,Slav Defense,D10,Blitz,31,black,-25,1462.5,True
1829,1665,Slav Defense,D10,Rapid,34,white,164,1747.0,True
1674,1587,Ruy Lopez,C60,Bullet,30,black,87,1630.5,False
1720,1610,Pirc Defense,B07,Classical,28,white,110,1665.0,True
1301,1401,Scandinavian Defense,B01,Bullet,64,white,-100,1351.0,False
1186,1343,Italian Game,C50,Blitz,49,white,-157,1264.5,False
1330,1415,Sicilian Defense,B20,Classical,62,black,-85,1372.5,True
1314,1407,Queen's Gambit,D06,Rapid,66,white,-93,1360.5,False
1736,1618,Sicilian Defense,B20,Blitz,49,white,118,1677.0,True
1793,1647,French Defense,C00,Rapid,51,white,146,1720.0,True
1453,1476,Pirc Defense,B07,Bullet,27,black,-23,1464.5,True
1929,1714,Caro-Kann Defense,B10,Bullet,49,white,215,1821.5,True
1911,1706,Sicilian Defense,B20,Blitz,72,draw,205,1808.5,False
1573,1536,Caro-Kann Defense,B10,Bullet,25,white,37,1554.5,True
1253,1376,Ruy Lopez,C60,Blitz,56,black,-123,1314.5,True
1973,1737,Slav Defense,D10,Bullet,55,white,236,1855.0,True
1482,1491,Italian Game,C50,Classical,37,black,-9,1486.5,True
1538,1519,London System,D02,Rapid,71,draw,19,1528.5,False
1398,1449,Caro-Kann Defense,B10,Rapid,49,white,-51,1423.5,False
1233,1366,Sicilian Defense,B20,Rapid,47,black,-133,1299.5,True
1059,1279,Scandinavian Defense,B01,Bullet,30,black,-220,1169.0,True
1690,1595,Caro-Kann Defense,B10,Bullet,45,white,95,1642.5,True
1265,1383,London System,D02,Blitz,66,white,-118,1324.0,False
2418,1959,English Opening,A10,Blitz,39,white,459,2188.5,True
1174,1337,London System,D02,Blitz,52,white,-163,1255.5,False
1123,1312,Caro-Kann Defense,B10,Blitz,63,black,-189,1217.5,True
1653,1576,Sicilian Defense,B20,Blitz,47,black,77,1614.5,False
1959,1730,Italian Game,C50,Bullet,45,white,229,1844.5,True
1519,1509,Caro-Kann Defense,B10,Blitz,35,white,10,1514.0,True
1672,1586,French Defense,C00,Blitz,41,white,86,1629.0,True
947,1224,London System,D02,Blitz,40,black,-277,1085.5,True
1297,1399,French Defense,C00,Classical,40,black,-102,1348.0,True
1178,1339,Slav Defense,D10,Blitz,53,black,-161,1258.5,True
931,1215,Ruy Lopez,C60,Rapid,57,black,-284,1073.0,True
1535,1517,French Defense,C00,Rapid,30,white,18,1526.0,True
827,1163,London System,D02,Bullet,31,black,-336,995.0,True
1103,1301,Italian Game,C50,Blitz,28,white,-198,1202.0,False
1339,1420,Queen's Gambit,D06,Blitz,26,black,-81,1379.5,True
1251,1376,London System,D02,Blitz,29,white,-125,1313.5,False
1619,1560,English Opening,A10,Bullet,54,white,59,1589.5,True
1592,1546,London System,D02,Classical,45,black,46,1569.0,False
1768,1634,King's Indian Defense,E60,Classical,35,black,134,1701.0,False
1726,1613,Slav Defense,D10,Bullet,23,white,113,1669.5,True
1842,1671,Slav Defense,D10,Bullet,58,white,171,1756.5,True
1499,1499,Pirc Defense,B07,Bullet,43,white,0,1499.0,False
1591,1545,Italian Game,C50,Rapid,51,white,46,1568.0,True
1653,1576,English Opening,A10,Blitz,29,draw,77,1614.5,False
1542,1521,Italian Game,C50,Bullet,20,white,21,1531.5,True
1381,1441,Ruy Lopez,C60,Rapid,65,black,-60,1411.0,True
1400,1450,Queen's Gambit,D06,Blitz,54,black,-50,1425.0,True
1255,1378,English Opening,A10,Blitz,29,white,-123,1316.5,False
1626,1563,Caro-Kann Defense,B10,Blitz,32,white,63,1594.5,True
1472,1486,Slav Defense,D10,Blitz,35,draw,-14,1479.0,False
1301,1400,Queen's Gambit,D06,Blitz,33,black,-99,1350.5,True
1301,1400,English Opening,A10,Bullet,41,white,-99,1350.5,False
1137,1319,London System,D02,Blitz,67,black,-182,1228.0,True
1794,1647,Pirc Defense,B07,Classical,20,black,147,1720.5,False
1524,1512,Ruy Lopez,C60,Blitz,45,white,12,1518.0,True
1241,1370,Scandinavian Defense,B01,Classical,31,white,-129,1305.5,False
1743,1622,Italian Game,C50,Blitz,55,white,121,1682.5,True
1332,1416,King's Indian Defense,E60,Rapid,60,black,-84,1374.0,True
1078,1289,French Defense,C00,Bullet,22,black,-211,1183.5,True
1806,1653,Pirc Defense,B07,Rapid,36,white,153,1729.5,True
1339,1420,London System,D02,Bullet,61,black,-81,1379.5,True
1377,1438,Pirc Defense,B07,Bullet,64,white,-61,1407.5,False
1512,1506,Slav Defense,D10,Bullet,31,white,6,1509.0,True
1843,1672,French Defense,C00,Bullet,62,white,171,1757.5,True
1506,1503,Scandinavian Defense,B01,Classical,20,black,3,1504.5,False
1140,1320,Sicilian Defense,B20,Classical,65,black,-180,1230.0,True
1663,1581,King's Indian Defense,E60,Rapid,49,black,82,1622.0,False
1355,1428,Sicilian Defense,B20,Bullet,67,white,-73,1391.5,False
2066,1783,Scandinavian Defense,B01,Rapid,25,black,283,1924.5,False
1500,1500,Pirc Defense,B07,Rapid,78,draw,0,1500.0,False
829,1164,Scandinavian Defense,B01,Blitz,67,black,-335,996.5,True
1607,1553,Slav Defense,D10,Blitz,57,black,54,1580.0,False
2083,1791,Ruy Lopez,C60,Blitz,20,white,292,1937.0,True
1973,1737,Pirc Defense,B07,Bullet,44,black,236,1855.0,False
2049,1774,King's Indian Defense,E60,Blitz,27,white,275,1911.5,True
1194,1347,Scandinavian Defense,B01,Rapid,57,black,-153,1270.5,True
1774,1637,London System,D02,Bullet,61,white,137,1705.5,True
1283,1391,English Opening,A10,Blitz,21,white,-108,1337.0,False
1567,1533,Queen's Gambit,D06,Blitz,30,white,34,1550.0,True
1118,1309,English Opening,A10,Rapid,62,white,-191,1213.5,False
1307,1404,English Opening,A10,Classical,49,white,-97,1355.5,False
1297,1398,Slav Defense,D10,Rapid,36,black,-101,1347.5,True
1770,1635,Caro-Kann Defense,B10,Blitz,46,white,135,1702.5,True
1740,1620,King's Indian Defense,E60,Blitz,52,black,120,1680.0,False
1583,1541,King's Indian Defense,E60,Blitz,67,draw,42,1562.0,False
1095,1298,Italian Game,C50,Blitz,57,black,-203,1196.5,True
1407,1454,Italian Game,C50,Bullet,21,black,-47,1430.5,True
1276,1388,Sicilian Defense,B20,Blitz,48,draw,-112,1332.0,False
1761,1631,English Opening,A10,Rapid,63,white,130,1696.0,True
1853,1676,Caro-Kann Defense,B10,Blitz,28,black,177,1764.5,False
1817,1659,Slav Defense,D10,Rapid,36,white,158,1738.0,True
1273,1386,Scandinavian Defense,B01,Blitz,77,draw,-113,1329.5,False
678,1089,Italian Game,C50,Blitz,31,black,-411,883.5,True
970,1235,Italian Game,C50,Bullet,35,black,-265,1102.5,True
1926,1713,French Defense,C00,Bullet,48,white,213,1819.5,True
1380,1440,Pirc Defense,B07,Blitz,36,white,-60,1410.0,False
1275,1388,Sicilian Defense,B20,Blitz,66,black,-113,1331.5,True
1993,1747,Ruy Lopez,C60,Bullet,68,white,246,1870.0,True
1880,1690,Sicilian Defense,B20,Bullet,67,white,190,1785.0,True
1507,1503,French Defense,C00,Bullet,37,black,4,1505.0,False
1412,1456,Pirc Defense,B07,Rapid,30,black,-44,1434.0,True
1460,1480,Scandinavian Defense,B01,Rapid,59,black,-20,1470.0,True
1568,1534,Caro-Kann Defense,B10,Blitz,57,black,34,1551.0,False
1980,1740,Italian Game,C50,Bullet,30,white,240,1860.0,True
1627,1564,French Defense,C00,Bullet,50,white,63,1595.5,True
1718,1609,King's Indian Defense,E60,Bullet,40,black,109,1663.5,False
1851,1676,Queen's Gambit,D06,Blitz,56,white,175,1763.5,True
1149,1324,Scandinavian Defense,B01,Bullet,34,black,-175,1236.5,True
1726,1613,Pirc Defense,B07,Blitz,59,white,113,1669.5,True
1412,1456,Ruy Lopez,C60,Classical,50,black,-44,1434.0,True
745,1122,Queen's Gambit,D06,Blitz,37,black,-377,933.5,True
862,1181,Italian Game,C50,Rapid,41,black,-319,1021.5,True
1195,1348,Scandinavian Defense,B01,Bullet,30,black,-153,1271.5,True
1659,1579,Caro-Kann Defense,B10,Bullet,35,white,80,1619.0,True
1534,1517,Queen's Gambit,D06,Classical,38,black,17,1525.5,False
1555,1527,Ruy Lopez,C60,Blitz,53,black,28,1541.0,False
2085,1792,Sicilian Defense,B20,Blitz,40,white,293,1938.5,True
1119,1309,Caro-Kann Defense,B10,Classical,29,black,-190,1214.0,True
1492,1496,Scandinavian Defense,B01,Blitz,29,black,-4,1494.0,True
1591,1545,Ruy Lopez,C60,Blitz,24,white,46,1568.0,True
1279,1389,Sicilian Defense,B20,Blitz,58,white,-110,1334.0,False
1508,1504,Caro-Kann Defense,B10,Bullet,46,white,4,1506.0,True
1020,1260,Scandinavian Defense,B01,Bullet,29,white,-240,1140.0,False
1923,1712,French Defense,C00,Bullet,60,white,211,1817.5,True
1296,1398,Queen's Gambit,D06,Rapid,40,black,-102,1347.0,True
2109,1804,Italian Game,C50,Blitz,55,white,305,1956.5,True
1490,1495,Scandinavian Defense,B01,Bullet,24,black,-5,1492.5,True
1808,1654,Slav Defense,D10,Bullet,22,white,154,1731.0,True
1484,1492,London System,D02,Blitz,44,white,-8,1488.0,False
1491,1496,King's Indian Defense,E60,Classical,58,black,-5,1493.5,True
1325,1413,Scandinavian Defense,B01,Bullet,49,white,-88,1369.0,False
1536,1518,French Defense,C00,Blitz,20,white,18,1527.0,True
1595,1547,Sicilian Defense,B20,Rapid,68,white,48,1571.0,True
